id,fecha,convocatoria,facultad,carrera,tipo_colegio,estado_pago,concepto,monto,paso_embudo
835,2024-07-05 18:45:49,2024-II,Otras,Ing. Mecánica,Privado,Observado,Inscripción,225.07,1
3421,2024-07-05 19:10:26,2024-II,RRNN,Ing. Forestal,Privado,Validado,Otros,119.51,3
4365,2024-07-06 06:34:47,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,223.68,3
1682,2024-07-06 07:03:15,2024-II,Económicas,Administración,Estatal,Validado,Examen,247.35,2
1618,2024-07-06 08:34:46,2024-II,RRNN,Ing. Ambiental,Estatal,Validado,Inscripción,221.45,2
4772,2024-07-06 17:20:25,2024-II,Económicas,Economía,Privado,Validado,Inscripción,268.0,3
1315,2024-07-07 07:04:06,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Examen,184.75,3
1412,2024-07-07 07:08:36,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Matrícula,446.47,3
724,2024-07-07 13:22:01,2024-II,Económicas,Contabilidad,Privado,Validado,Examen,208.84,2
361,2024-07-07 15:30:16,2024-II,Zootecnia,Zootecnia,Estatal,Observado,Inscripción,218.54,1
2526,2024-07-07 23:04:58,2024-II,Agronomía,Agronomía,Privado,Observado,Inscripción,299.67,1
3674,2024-07-07 23:54:20,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,287.67,3
394,2024-07-08 00:15:55,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,211.6,2
491,2024-07-08 09:28:28,2024-II,RRNN,Ing. Forestal,Estatal,Validado,Inscripción,255.49,3
3902,2024-07-08 13:35:36,2024-II,Zootecnia,Zootecnia,Privado,Validado,Inscripción,282.24,2
3597,2024-07-08 14:46:52,2024-II,Zootecnia,Zootecnia,Privado,Pendiente,Inscripción,298.7,1
3480,2024-07-08 23:11:01,2024-II,Zootecnia,Zootecnia,Privado,Validado,Inscripción,279.4,3
1266,2024-07-09 00:52:17,2024-II,Económicas,Administración,Estatal,Validado,Matrícula,381.87,3
3592,2024-07-09 09:06:52,2024-II,Económicas,Economía,Estatal,Validado,Examen,211.67,3
536,2024-07-09 16:18:11,2024-II,Otras,Ing. Mecánica,Privado,Validado,Matrícula,351.67,3
2403,2024-07-09 17:50:03,2024-II,Agronomía,Agronomía,Privado,Pendiente,Inscripción,211.1,1
4220,2024-07-09 19:03:52,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,200.04,3
745,2024-07-09 22:50:08,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Examen,178.77,2
4711,2024-07-10 05:37:55,2024-II,Otras,Ing. Mecánica,Privado,Pendiente,Matrícula,375.1,1
1310,2024-07-10 16:16:18,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Constancias,32.03,3
4146,2024-07-10 22:32:35,2024-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,283.41,2
4739,2024-07-11 04:06:18,2024-II,Económicas,Contabilidad,Estatal,Validado,Inscripción,265.05,3
3183,2024-07-11 11:06:51,2024-II,Económicas,Economía,Privado,Validado,Matrícula,364.35,3
63,2024-07-11 12:11:14,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,209.04,3
2371,2024-07-11 15:04:40,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Matrícula,491.43,3
3905,2024-07-12 01:21:51,2024-II,RRNN,Ing. Forestal,Estatal,Pendiente,Inscripción,296.15,1
3745,2024-07-12 05:48:52,2024-II,RRNN,Ing. RRNN,Privado,Validado,Inscripción,288.03,3
3906,2024-07-12 08:10:16,2024-II,Otras,Ing. Mecánica,Estatal,Pendiente,Examen,191.27,1
4519,2024-07-12 09:01:05,2024-II,Zootecnia,Zootecnia,Privado,Validado,Examen,186.18,3
1934,2024-07-12 11:39:40,2024-II,Agronomía,Agronomía,Estatal,Observado,Examen,152.76,1
1441,2024-07-13 00:37:46,2024-II,Otras,Ing. Mecánica,Privado,Validado,Inscripción,286.68,2
1178,2024-07-13 02:54:36,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,226.64,3
3272,2024-07-13 03:08:37,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Otros,81.28,3
2937,2024-07-13 12:51:37,2024-II,Agronomía,Agronomía,Privado,Validado,Examen,232.31,3
4752,2024-07-13 17:40:55,2024-II,RRNN,Ing. Conser. Suelos,Privado,Observado,Examen,151.52,1
1837,2024-07-14 06:01:23,2024-II,Económicas,Contabilidad,Privado,Validado,Examen,238.62,2
2522,2024-07-14 06:24:06,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Inscripción,213.5,3
3222,2024-07-14 16:09:54,2024-II,RRNN,Ing. RRNN,Estatal,Validado,Otros,131.13,3
3119,2024-07-14 22:19:45,2024-II,Económicas,Contabilidad,Estatal,Validado,Matrícula,458.25,3
4008,2024-07-14 23:55:39,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,213.5,3
3555,2024-07-15 07:59:57,2024-II,Económicas,Administración,Privado,Validado,Examen,176.82,3
4227,2024-07-15 08:10:47,2024-II,Agronomía,Agronomía,Estatal,Validado,Otros,60.47,2
2900,2024-07-15 14:44:09,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Observado,Examen,219.48,1
3813,2024-07-15 19:02:06,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Examen,218.02,3
4578,2024-07-16 02:20:58,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Examen,206.96,1
3096,2024-07-16 07:57:43,2024-II,RRNN,Ing. RRNN,Estatal,Pendiente,Matrícula,399.48,1
1484,2024-07-16 08:39:01,2024-II,Agronomía,Agronomía,Estatal,Validado,Matrícula,390.39,3
935,2024-07-16 09:22:36,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Observado,Inscripción,248.02,1
3282,2024-07-16 11:31:37,2024-II,Otras,Desarrollo Rural,Estatal,Observado,Examen,232.93,1
1953,2024-07-16 12:57:55,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,269.87,3
256,2024-07-16 15:16:43,2024-II,Económicas,Economía,Estatal,Observado,Inscripción,267.84,1
297,2024-07-16 15:37:57,2024-II,Agronomía,Agronomía,Estatal,Validado,Examen,204.52,2
3404,2024-07-16 17:09:43,2024-II,Agronomía,Agronomía,Privado,Validado,Examen,182.07,3
89,2024-07-16 17:10:49,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Constancias,75.93,2
1731,2024-07-16 18:11:34,2024-II,Otras,Ing. Mecánica,Privado,Validado,Inscripción,201.68,3
4333,2024-07-17 04:51:47,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Otros,121.68,2
686,2024-07-17 08:47:52,2024-II,Económicas,Administración,Privado,Validado,Constancias,79.37,2
1929,2024-07-17 20:29:34,2024-II,Otras,Ing. Mecánica,Privado,Validado,Inscripción,297.19,2
1218,2024-07-18 03:31:51,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,176.95,2
2886,2024-07-18 03:33:00,2024-II,Económicas,Administración,Estatal,Validado,Inscripción,266.7,2
2509,2024-07-18 15:33:24,2024-II,Zootecnia,Zootecnia,Privado,Pendiente,Constancias,59.92,1
636,2024-07-18 15:53:32,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,218.85,3
3605,2024-07-18 17:21:15,2024-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,218.68,2
4507,2024-07-19 07:07:57,2024-II,Agronomía,Agronomía,Estatal,Validado,Otros,121.85,2
1900,2024-07-19 10:00:15,2024-II,Económicas,Administración,Estatal,Validado,Matrícula,421.79,3
3685,2024-07-19 12:25:32,2024-II,RRNN,Ing. Forestal,Privado,Validado,Inscripción,230.83,3
1889,2024-07-19 17:56:21,2024-II,Zootecnia,Zootecnia,Estatal,Pendiente,Inscripción,279.96,1
3507,2024-07-19 18:02:02,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,211.46,3
581,2024-07-19 18:55:31,2024-II,Económicas,Administración,Privado,Validado,Examen,220.67,3
2339,2024-07-19 19:28:19,2024-II,Otras,Desarrollo Rural,Privado,Validado,Examen,181.0,3
2578,2024-07-20 04:25:42,2024-II,Otras,Ing. Mecánica,Privado,Validado,Constancias,48.89,3
2642,2024-07-20 06:45:25,2024-II,Económicas,Contabilidad,Privado,Validado,Examen,169.51,2
2328,2024-07-20 08:03:37,2024-II,RRNN,Ing. Forestal,Estatal,Validado,Examen,231.43,2
614,2024-07-20 13:00:41,2024-II,RRNN,Ing. RRNN,Privado,Validado,Inscripción,292.44,3
2304,2024-07-20 13:18:08,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Examen,210.9,2
3531,2024-07-20 22:28:56,2024-II,Agronomía,Agronomía,Estatal,Observado,Matrícula,382.18,1
271,2024-07-21 03:22:13,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Examen,249.27,3
3325,2024-07-21 07:04:46,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,276.93,3
3355,2024-07-21 08:13:40,2024-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,298.56,3
503,2024-07-21 10:17:32,2024-II,Agronomía,Agronomía,Privado,Validado,Matrícula,481.16,3
911,2024-07-21 17:05:40,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,151.7,3
2636,2024-07-21 19:12:34,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Inscripción,288.02,2
4218,2024-07-22 09:40:36,2024-II,Zootecnia,Zootecnia,Privado,Validado,Inscripción,243.55,3
684,2024-07-22 13:22:50,2024-II,Zootecnia,Zootecnia,Privado,Validado,Examen,223.94,3
949,2024-07-22 19:42:16,2024-II,Económicas,Economía,Privado,Validado,Inscripción,298.63,2
2603,2024-07-22 21:38:49,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Examen,156.75,2
4852,2024-07-22 23:56:37,2024-II,Económicas,Contabilidad,Privado,Validado,Inscripción,288.48,2
4412,2024-07-23 03:24:21,2024-II,Otras,Desarrollo Rural,Estatal,Observado,Constancias,54.51,1
1916,2024-07-23 05:37:00,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,169.76,2
3992,2024-07-23 12:47:20,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Matrícula,417.35,3
2185,2024-07-24 04:54:27,2024-II,Económicas,Administración,Estatal,Observado,Inscripción,212.76,1
2501,2024-07-24 08:40:12,2024-II,Otras,Desarrollo Rural,Privado,Validado,Examen,248.21,2
4310,2024-07-24 09:04:38,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Inscripción,269.89,3
1507,2024-07-25 00:25:30,2024-II,Otras,Ing. Mecánica,Privado,Validado,Examen,158.74,3
849,2024-07-25 01:51:03,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Constancias,44.07,1
3675,2024-07-25 07:41:18,2024-II,Económicas,Contabilidad,Privado,Validado,Inscripción,204.89,2
3700,2024-07-25 11:10:37,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Inscripción,291.51,3
1625,2024-07-25 14:32:43,2024-II,Económicas,Economía,Estatal,Validado,Otros,124.86,3
2037,2024-07-25 17:24:41,2024-II,RRNN,Ing. Forestal,Privado,Observado,Examen,156.69,1
3384,2024-07-25 23:49:50,2024-II,RRNN,Ing. Conser. Suelos,Estatal,Validado,Examen,170.22,3
1952,2024-07-26 03:51:29,2024-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,241.47,2
1397,2024-07-26 07:24:39,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,238.07,2
482,2024-07-26 08:22:09,2024-II,RRNN,Ing. Conser. Suelos,Privado,Validado,Examen,178.64,2
986,2024-07-27 10:10:06,2024-II,Zootecnia,Zootecnia,Privado,Validado,Matrícula,428.2,3
3839,2024-07-27 12:30:24,2024-II,Económicas,Contabilidad,Estatal,Validado,Examen,178.09,2
4609,2024-07-27 22:13:23,2024-II,RRNN,Ing. Forestal,Estatal,Validado,Examen,236.75,3
2250,2024-07-28 03:05:04,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Pendiente,Examen,226.75,1
3742,2024-07-28 12:46:20,2024-II,Económicas,Administración,Estatal,Pendiente,Matrícula,410.91,1
2587,2024-07-28 13:09:51,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,259.81,2
2004,2024-07-28 16:32:05,2024-II,Zootecnia,Zootecnia,Privado,Validado,Inscripción,257.45,2
4177,2024-07-28 18:16:58,2024-II,Agronomía,Agronomía,Estatal,Validado,Examen,170.8,2
2013,2024-07-28 18:28:27,2024-II,Otras,Ing. Mecánica,Privado,Validado,Examen,188.18,3
4822,2024-07-28 22:39:54,2024-II,RRNN,Ing. Ambiental,Estatal,Validado,Matrícula,429.76,3
2932,2024-07-29 01:04:56,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Examen,239.43,3
178,2024-07-29 06:24:08,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Matrícula,380.3,3
1963,2024-07-29 07:15:52,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,262.07,2
1370,2024-07-29 13:52:40,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Constancias,77.0,2
4845,2024-07-29 14:42:45,2024-II,Económicas,Contabilidad,Estatal,Validado,Inscripción,296.96,2
1710,2024-07-29 18:10:25,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Constancias,71.44,3
726,2024-07-29 19:17:50,2024-II,RRNN,Ing. Ambiental,Privado,Observado,Examen,159.71,1
1122,2024-07-29 20:45:37,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Matrícula,408.94,3
4113,2024-07-29 21:33:51,2024-II,Otras,Desarrollo Rural,Estatal,Observado,Examen,219.7,1
305,2024-07-30 01:30:40,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Observado,Inscripción,256.17,1
2673,2024-07-30 21:29:37,2024-II,Otras,Ing. Mecánica,Privado,Validado,Inscripción,204.87,3
2279,2024-07-30 22:29:13,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,156.87,3
3722,2024-07-31 08:02:58,2024-II,Agronomía,Agronomía,Estatal,Pendiente,Inscripción,290.56,1
362,2024-07-31 17:55:19,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,253.83,3
2837,2024-07-31 18:04:42,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,271.86,2
523,2024-07-31 21:57:34,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Inscripción,218.94,2
2536,2024-08-01 02:16:37,2024-II,Económicas,Economía,Estatal,Validado,Matrícula,460.76,3
2159,2024-08-01 04:50:16,2024-II,RRNN,Ing. Conser. Suelos,Privado,Validado,Examen,156.68,2
4019,2024-08-01 20:15:13,2024-II,Económicas,Contabilidad,Estatal,Validado,Constancias,66.58,3
244,2024-08-02 07:40:26,2024-II,Agronomía,Agronomía,Estatal,Pendiente,Inscripción,244.19,1
4459,2024-08-02 10:38:17,2024-II,Agronomía,Agronomía,Privado,Validado,Matrícula,400.31,3
448,2024-08-02 20:45:38,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Matrícula,433.82,1
1071,2024-08-03 00:21:32,2024-II,RRNN,Ing. Forestal,Estatal,Validado,Examen,199.14,3
4531,2024-08-03 02:32:10,2024-II,Económicas,Administración,Estatal,Validado,Examen,182.65,3
851,2024-08-03 03:10:52,2024-II,RRNN,Ing. Forestal,Privado,Validado,Inscripción,274.24,2
441,2024-08-03 08:29:47,2024-II,Económicas,Economía,Privado,Validado,Inscripción,285.94,2
2858,2024-08-03 13:35:09,2024-II,Otras,Desarrollo Rural,Privado,Validado,Constancias,34.25,2
123,2024-08-03 19:01:43,2024-II,Agronomía,Agronomía,Privado,Validado,Matrícula,395.91,3
2123,2024-08-04 05:12:02,2024-II,Agronomía,Agronomía,Estatal,Validado,Matrícula,471.95,3
1978,2024-08-04 11:20:39,2024-II,Económicas,Administración,Estatal,Validado,Inscripción,294.52,3
3200,2024-08-04 18:11:47,2024-II,RRNN,Ing. Conser. Suelos,Estatal,Pendiente,Inscripción,275.98,1
651,2024-08-04 22:12:07,2024-II,Económicas,Administración,Estatal,Observado,Inscripción,260.1,1
1233,2024-08-05 09:43:35,2024-II,Económicas,Economía,Privado,Validado,Inscripción,268.18,3
2148,2024-08-05 10:50:58,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,246.51,2
1750,2024-08-05 13:15:08,2024-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,231.86,2
1194,2024-08-05 14:20:46,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,233.78,2
2280,2024-08-05 14:22:11,2024-II,Agronomía,Agronomía,Privado,Validado,Inscripción,257.57,2
3125,2024-08-05 16:19:27,2024-II,RRNN,Ing. Ambiental,Estatal,Validado,Examen,179.49,2
4632,2024-08-06 02:11:45,2024-II,Otras,Desarrollo Rural,Privado,Pendiente,Examen,174.98,1
3502,2024-08-06 02:41:05,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,220.25,3
4248,2024-08-06 03:52:53,2024-II,Económicas,Administración,Privado,Validado,Inscripción,258.61,3
926,2024-08-06 04:24:12,2024-II,RRNN,Ing. Forestal,Estatal,Validado,Matrícula,460.05,3
687,2024-08-06 05:49:16,2024-II,Agronomía,Agronomía,Estatal,Validado,Examen,179.3,2
4244,2024-08-06 06:12:51,2024-II,RRNN,Ing. RRNN,Privado,Validado,Inscripción,245.51,3
2415,2024-08-06 23:05:02,2024-II,Económicas,Economía,Privado,Validado,Examen,210.53,3
1064,2024-08-07 00:09:33,2024-II,RRNN,Ing. Ambiental,Estatal,Pendiente,Examen,166.74,1
542,2024-08-07 00:19:46,2024-II,Zootecnia,Zootecnia,Estatal,Pendiente,Inscripción,254.1,1
3521,2024-08-07 01:10:08,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,158.29,3
1759,2024-08-07 04:03:57,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Inscripción,252.25,3
2097,2024-08-07 06:32:33,2024-II,Otras,Desarrollo Rural,Privado,Validado,Examen,152.92,2
3578,2024-08-07 23:42:53,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Inscripción,249.76,2
915,2024-08-08 13:13:26,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,175.5,3
563,2024-08-08 17:04:15,2024-II,Otras,Desarrollo Rural,Privado,Validado,Examen,241.6,2
1808,2024-08-08 17:19:50,2024-II,Económicas,Economía,Privado,Validado,Inscripción,205.74,3
3641,2024-08-09 10:45:56,2024-II,Otras,Desarrollo Rural,Privado,Observado,Examen,157.0,1
1801,2024-08-09 12:04:24,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Inscripción,217.56,1
157,2024-08-09 14:02:53,2024-II,RRNN,Ing. Forestal,Privado,Validado,Examen,156.19,3
1822,2024-08-09 17:24:51,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Pendiente,Matrícula,471.98,1
3654,2024-08-09 22:21:41,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Inscripción,226.98,3
2843,2024-08-09 23:20:47,2024-II,RRNN,Ing. Conser. Suelos,Privado,Validado,Otros,142.05,3
861,2024-08-09 23:29:08,2024-II,Económicas,Contabilidad,Estatal,Validado,Inscripción,208.13,2
2047,2024-08-09 23:52:38,2024-II,Otras,Desarrollo Rural,Estatal,Observado,Inscripción,286.21,1
80,2024-08-10 02:59:05,2024-II,Económicas,Contabilidad,Estatal,Validado,Constancias,48.88,2
2404,2024-08-10 05:00:38,2024-II,Agronomía,Agronomía,Estatal,Validado,Examen,174.17,3
4215,2024-08-10 08:09:29,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Examen,232.68,2
2622,2024-08-10 09:58:17,2024-II,RRNN,Ing. Ambiental,Estatal,Validado,Examen,207.35,3
3610,2024-08-10 10:01:35,2024-II,Zootecnia,Zootecnia,Estatal,Pendiente,Examen,189.95,1
1614,2024-08-10 14:30:21,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,250.98,3
1572,2024-08-10 20:08:00,2024-II,Zootecnia,Zootecnia,Estatal,Observado,Examen,196.48,1
1119,2024-08-11 03:30:33,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Examen,248.5,2
615,2024-08-11 04:43:38,2024-II,RRNN,Ing. RRNN,Privado,Validado,Inscripción,231.11,3
1216,2024-08-11 07:17:13,2024-II,RRNN,Ing. RRNN,Estatal,Validado,Inscripción,248.02,2
1416,2024-08-11 08:07:30,2024-II,Otras,Desarrollo Rural,Estatal,Observado,Inscripción,228.98,1
656,2024-08-11 12:25:41,2024-II,Agronomía,Agronomía,Privado,Pendiente,Otros,121.12,1
3541,2024-08-11 14:43:20,2024-II,Económicas,Contabilidad,Estatal,Validado,Inscripción,299.3,3
31,2024-08-11 20:39:02,2024-II,RRNN,Ing. Conser. Suelos,Estatal,Pendiente,Examen,165.37,1
3025,2024-08-11 23:35:05,2024-II,Otras,Ing. Mecánica,Estatal,Observado,Matrícula,457.07,1
285,2024-08-12 03:00:06,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Matrícula,364.33,3
3188,2024-08-12 08:25:37,2024-II,Agronomía,Agronomía,Estatal,Validado,Matrícula,449.09,3
567,2024-08-12 12:10:01,2024-II,RRNN,Ing. Conser. Suelos,Estatal,Validado,Inscripción,208.56,3
2445,2024-08-12 13:02:15,2024-II,Económicas,Economía,Privado,Observado,Matrícula,396.01,1
711,2024-08-12 13:04:56,2024-II,Económicas,Contabilidad,Estatal,Validado,Matrícula,391.74,3
212,2024-08-12 15:18:23,2024-II,Económicas,Administración,Privado,Observado,Matrícula,468.79,1
732,2024-08-12 15:23:48,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,262.33,2
4170,2024-08-12 21:53:05,2024-II,Zootecnia,Zootecnia,Privado,Pendiente,Inscripción,275.73,1
3552,2024-08-12 23:45:24,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Matrícula,459.0,3
929,2024-08-13 02:33:43,2024-II,Económicas,Administración,Privado,Validado,Examen,231.06,3
3455,2024-08-13 08:55:15,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Examen,201.01,2
2997,2024-08-13 14:12:09,2024-II,RRNN,Ing. Conser. Suelos,Privado,Pendiente,Matrícula,462.78,1
3886,2024-08-14 00:22:09,2024-II,Económicas,Contabilidad,Estatal,Validado,Examen,221.68,3
1615,2024-08-14 01:59:09,2024-II,Económicas,Administración,Privado,Validado,Examen,224.61,3
53,2024-08-14 06:21:37,2024-II,Agronomía,Agronomía,Privado,Validado,Examen,157.73,2
2145,2024-08-14 08:05:38,2024-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,295.24,2
2288,2024-08-14 08:44:17,2024-II,RRNN,Ing. Conser. Suelos,Estatal,Validado,Constancias,61.17,2
1667,2024-08-14 18:29:32,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,229.44,3
2132,2024-08-14 20:27:29,2024-II,Zootecnia,Zootecnia,Privado,Validado,Inscripción,275.59,3
176,2024-08-15 02:26:47,2024-II,Económicas,Economía,Privado,Pendiente,Inscripción,233.18,1
4946,2024-08-15 06:34:44,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,173.82,3
223,2024-08-15 12:07:29,2024-II,Otras,Ing. Mecánica,Privado,Validado,Otros,137.88,3
1302,2024-08-15 15:04:33,2024-II,Otras,Desarrollo Rural,Privado,Validado,Matrícula,409.59,3
4228,2024-08-15 15:59:01,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Inscripción,251.97,1
175,2024-08-15 23:52:52,2024-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,258.55,3
3533,2024-08-16 07:09:46,2024-II,Zootecnia,Zootecnia,Estatal,Observado,Inscripción,233.44,1
2644,2024-08-16 17:45:34,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Inscripción,262.7,3
4945,2024-08-16 21:42:01,2024-II,Agronomía,Agronomía,Estatal,Validado,Examen,249.43,3
605,2024-08-17 03:26:50,2024-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,273.87,3
